E and M values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,E_mean,E_std,M_mean,M_std,E_stdstd,M_stdstd
0.344,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.345,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.346,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.347,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.348,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.349,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.35,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.351,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.352,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.353,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.354,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.355,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.356,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.357,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.358,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.359,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.36,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.361,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.362,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.363,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.364,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.365,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.366,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.367,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.368,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.369,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.37,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.371,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.372,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.373,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.374,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.375,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.376,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.377,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.378,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.379,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.38,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.381,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.382,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.383,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.384,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.385,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.386,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.387,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.388,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.389,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.39,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.391,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.392,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.393,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.394,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.395,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.396,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.397,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.398,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.399,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.4,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.401,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.402,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.403,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.404,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.405,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.406,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.407,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.408,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.409,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.41,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.411,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.412,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.413,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.414,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.415,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.416,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.417,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.418,10000,-2.0,0.0,1.0,0.0,0.0,0.0
